text,category,priority,source,category_encoded,priority_encoded
total power failure in the medical wing of the campus clinic the backup generator is not kicking in and there are temperature sensitive vaccines stored in the refrigerators if the power isn t restored in the next hour thousands of dollars worth of medication will be ruined please send an emergency electrician to bypass the faulty breaker,Maintenance,High,complaint_triage,4,2
upload bandwidth speed port download,IT Support,Low,synth_highacc,0,1
ticket petrol brake seat shuttle,Transport,High,synth_highacc,5,2
headlight taillight gear tyre bus,Transport,High,synth_highacc,5,2
fare clutch revision license license,Transport,Low,synth_highacc,5,1
viva missing conducted postpone revaluation,Academics,Low,synth_highacc,2,1
projector dns protocol cable backup,IT Support,Low,synth_highacc,0,1
locker fan jammed sink strict,Hostels,Low,synth_highacc,1,1
reading silent print silent absent,Library,High,synth_highacc,8,2
login bluetooth failing cable cable,IT Support,High,synth_highacc,0,2
locker noisy key stinking soap,Hostels,High,synth_highacc,1,2
laundry cupboard service detergent bunk,Hostels,High,synth_highacc,1,2
vehicle bicycle driver parking shuttle,Transport,Medium,synth_highacc,5,0
document scholarship missing pending guideline,Administration,Medium,synth_highacc,7,0
printer server offline freeze ethernet,IT Support,Low,synth_highacc,0,1
laundry pillow machine hostel almirah,Hostels,Low,synth_highacc,1,1
upload crash speed authentication rebooting,IT Support,Low,synth_highacc,0,1
pickup drop cycle rickshaw petrol,Transport,High,synth_highacc,5,2
application processing fee stamp circular,Administration,High,synth_highacc,7,2
router laptop rebooting antivirus adapter,IT Support,High,synth_highacc,0,2
headlight taillight bus shuttle helmet,Transport,Low,synth_highacc,5,1
bulb paint fused hole brick,Maintenance,Medium,synth_highacc,4,0
fund budget concession upi receipt,Fees / Finance,Medium,synth_highacc,3,0
index print page periodical silent,Library,Low,synth_highacc,8,1
payment charges refund refund credit,Fees / Finance,Medium,synth_highacc,3,0
subject absent faculty topic grading,Academics,Low,synth_highacc,2,1
bill account payment charges account,Fees / Finance,Low,synth_highacc,3,1
pipeline replace leakage dust switch,Maintenance,Medium,synth_highacc,4,0
membership silent renewal shelf search,Library,Medium,synth_highacc,8,0
balcony table window corridor toilet,Hostels,Low,synth_highacc,1,1
drainage dirty clogged roommate staircase,Hostels,Medium,synth_highacc,1,0
the university calendar says that monday is a holiday but my professor says we have an exam who is right there is zero consistency in the communications we are getting,Administration,Medium,complaint_triage,7,0
gear vehicle problem stop headlight,Transport,Low,synth_highacc,5,1
install connection laptop motherboard error,IT Support,Medium,synth_highacc,0,0
document bonafide verification processing approval,Administration,Medium,synth_highacc,7,0
syllabus lesson incomplete submission schedule,Academics,Medium,synth_highacc,2,0
warden stinking strict locker washroom,Hostels,Low,synth_highacc,1,1
print librarian black librarian rack,Library,Medium,synth_highacc,8,0
hostel gate closed early preventing entry for lab students a group of us were working on a project in the cse lab and arrived 5 mins before curfew but the guard has locked the gates and is refusing entry it is raining and we are stuck outside please instruct him to let us in,Hostels,High,complaint_triage,1,2
bullied abuse harassed environment vandalism,Security / Discipline,Low,synth_highacc,6,1
license taillight suspended stop petrol,Transport,High,synth_highacc,5,2
router ethernet rebooting bug bluetooth,IT Support,High,synth_highacc,0,2
degree professor midterm diploma professor,Academics,Low,synth_highacc,2,1
bully harass complaint accused smoke,Security / Discipline,High,synth_highacc,6,2
pipe cement burst crack drill,Maintenance,Low,synth_highacc,4,1
syllabus teacher revision lecture degree,Academics,Low,synth_highacc,2,1
email working sending battery port,IT Support,Medium,synth_highacc,0,0
washroom locker stinking bunk table,Hostels,High,synth_highacc,1,2
tax deposit deduction penalty penalty,Fees / Finance,Medium,synth_highacc,3,0
authentication software invalid reboot motherboard,IT Support,Low,synth_highacc,0,1
monitor fail display bug bandwidth,IT Support,High,synth_highacc,0,2
electrician hinge wiring valve worn,Maintenance,Medium,synth_highacc,4,0
traffic ticket ticket accident brake,Transport,Medium,synth_highacc,5,0
hey can u guys unblock emails from partner corp com my boss says they sent the contract but i don t see it anywhere probably in the spam thing,IT Support,Low,complaint_triage,0,1
sabzi food lunch pickle snack,Canteen,High,synth_highacc,9,2
queue kitchen chapati counter mess,Canteen,Low,synth_highacc,9,1
headlight ticket dim taillight stop,Transport,Medium,synth_highacc,5,0
bank deduction statement processed fund,Fees / Finance,Low,synth_highacc,3,1
tax budget deduction debit deduction,Fees / Finance,Medium,synth_highacc,3,0
official examination letter rejected admission,Administration,Low,synth_highacc,7,1
pillow corridor flat drainage chair,Hostels,Medium,synth_highacc,1,0
motherboard keyboard processor usb connectivity,IT Support,High,synth_highacc,0,2
thesis syllabus approval subject viva,Academics,Medium,synth_highacc,2,0
witness threaten statement teased abused,Security / Discipline,Low,synth_highacc,6,1
stop fuel missing overcrowded meter,Transport,Low,synth_highacc,5,1
upload adapter speed monitor update,IT Support,High,synth_highacc,0,2
fuel accident shortage horn driver,Transport,High,synth_highacc,5,2
oil pickle spoil plate sauce,Canteen,Medium,synth_highacc,9,0
stole tease laptop arrest danger,Security / Discipline,Low,synth_highacc,6,1
statement refund account reimbursement bill,Fees / Finance,Medium,synth_highacc,3,0
gutter screwdriver cleaning maintenance worn,Maintenance,High,synth_highacc,4,2
submission transfer pending notice document,Administration,Low,synth_highacc,7,1
desk author staff borrow zone,Library,High,synth_highacc,8,2
attestation procedure needed examination hostel,Administration,High,synth_highacc,7,2
printer portal offline cable password,IT Support,High,synth_highacc,0,2
index subscription page photocopy librarian,Library,High,synth_highacc,8,2
bully surveillance complaint weapon drugs,Security / Discipline,High,synth_highacc,6,2
edition desk outdated card article,Library,Medium,synth_highacc,8,0
the floor tiles in the lobby are loose several of the large marble tiles near the reception desk wobble when you step on them someone is going to trip if they aren t re cemented soon this has been an issue for over a week now,Maintenance,Medium,complaint_triage,4,0
renovation plumber burst construction mopping,Maintenance,Low,synth_highacc,4,1
scholarship card not reimbursement online,Fees / Finance,Medium,synth_highacc,3,0
bill oil overcharge salad breakfast,Canteen,Low,synth_highacc,9,1
carpenter worn grill leak bulb,Maintenance,Medium,synth_highacc,4,0
ticket accident conductor seat fuel,Transport,High,synth_highacc,5,2
clerk document rejected admission fee,Administration,Low,synth_highacc,7,1
helmet mirror mandatory mirror meter,Transport,Medium,synth_highacc,5,0
sewage fused smell lock bulb,Maintenance,Low,synth_highacc,4,1
book author overdue renew periodical,Library,High,synth_highacc,8,2
installment pending plan concession scholarship,Fees / Finance,Low,synth_highacc,3,1
fine reading waived stack ebook,Library,High,synth_highacc,8,2
evidence camera destroyed culprit thieves,Security / Discipline,Low,synth_highacc,6,1
research catalogue almanac reference shelf,Library,High,synth_highacc,8,2
roommate detergent slipper slipper,Hostels,High,synth_highacc,1,2
arrest laptop offence offence murder,Security / Discipline,Low,synth_highacc,6,1
taste breakfast pickle hygiene plate,Canteen,High,synth_highacc,9,2
my minor in psychology is not showing up on my graduation application i have completed all the requirements but the system only lists my major i don t want to graduate with an incomplete degree,Administration,Medium,complaint_triage,7,0
backup shutdown restore ssd speed,IT Support,Low,synth_highacc,0,1
mirror overcrowded cracked auto indicator,Transport,Medium,synth_highacc,5,0
admission missing form document submission,Administration,Medium,synth_highacc,7,0
sexual harassed harrash camera environment,Security / Discipline,Medium,synth_highacc,6,0
crack fuse wall peeling repair,Maintenance,High,synth_highacc,4,2
dinner counter served tea dinner,Canteen,Low,synth_highacc,9,1
citation renew format audiobook desk,Library,Low,synth_highacc,8,1
drain paint overflowing tube lock,Maintenance,Low,synth_highacc,4,1
software cache network update fail,IT Support,Low,synth_highacc,0,1
mess spoil quality mess rate,Canteen,High,synth_highacc,9,2
missing hall ticket for the external practicals starting tomorrow my name is missing from the eligibility list even though i have no dues and 85 attendance the lab assistant says he cannot let me perform the experiments without the official slip please verify my status and issue the hall ticket before the 9 am batch starts,Academics,High,complaint_triage,2,2
coffee snack bitter snack salad,Canteen,Low,synth_highacc,9,1
hardware computer firmware connectivity modem,IT Support,Low,synth_highacc,0,1
credit debit deposit tax statement,Fees / Finance,Low,synth_highacc,3,1
numberplate vehicle auto driver auto,Transport,High,synth_highacc,5,2
fir surveillance molested complaint accused,Security / Discipline,Medium,synth_highacc,6,0
case laptop pending thief insult,Security / Discipline,High,synth_highacc,6,2
sinkhole appearing in the parking lot a section of the asphalt has collapsed near the drain and is about three feet deep it is right in the path of incoming cars we need it cordoned off and filled before a vehicle falls in,Maintenance,High,complaint_triage,4,2
internet driver slow bluetooth display,IT Support,Medium,synth_highacc,0,0
scholar curriculum registration grade timetable,Academics,High,synth_highacc,2,2
sewage maintenance backup wrench repair,Maintenance,Medium,synth_highacc,4,0
download software stuck crash vpn,IT Support,Low,synth_highacc,0,1
notice sworn board sworn rejected,Administration,Low,synth_highacc,7,1
cctv threatened footage steals attack,Security / Discipline,High,synth_highacc,6,2
stipend credit refund grant delayed,Fees / Finance,Low,synth_highacc,3,1
battery helmet dead cycle shuttle,Transport,Medium,synth_highacc,5,0
syllabus thesis report lesson subject,Academics,High,synth_highacc,2,2
hostel fee portal error on the final payment day i have been trying to pay the mess and room charges for three hours but the transaction keeps failing at the final step today is the deadline to avoid the heavy late fee and loss of room allotment i need a manual override or a link that actually works before midnight,Hostels,High,complaint_triage,1,2
certificate submit delayed hostel hostel,Administration,High,synth_highacc,7,2
ip server address update fail,IT Support,High,synth_highacc,0,2
hardware login firmware email upload,IT Support,Medium,synth_highacc,0,0
wifi latency dns dropping desktop,IT Support,High,synth_highacc,0,2
table curtain wobbling hanger inverter,Hostels,Medium,synth_highacc,1,0
section aisle bibliography ebook publisher,Library,Medium,synth_highacc,8,0
notice policy board requested circular,Administration,Medium,synth_highacc,7,0
notebook tutorial correction topic seminar,Academics,Low,synth_highacc,2,1
steal harrass rape thief abusing,Security / Discipline,Low,synth_highacc,6,1
laptop laptop screen email adapter,IT Support,High,synth_highacc,0,2
taste milk bad cup curry,Canteen,Medium,synth_highacc,9,0
lab vpn failing during remote proctor setup exam requires lab resources via vpn currently failing window opens in 1 hour urgent help please,IT Support,High,complaint_triage,0,2
egg rotten taste daal stale,Canteen,Medium,synth_highacc,9,0
policy pending amendment circular scholarship,Administration,Low,synth_highacc,7,1
roommate water noisy towel sink,Hostels,Medium,synth_highacc,1,0
fee invoice waiver account charges,Fees / Finance,Medium,synth_highacc,3,0
offence hostel serious investigate stranger,Security / Discipline,Medium,synth_highacc,6,0
grill carpenter welding lock tile,Maintenance,Medium,synth_highacc,4,0
accident provided reported auto seat,Transport,High,synth_highacc,5,2
renew book request available locate,Library,High,synth_highacc,8,2
approval circular pending form document,Administration,Low,synth_highacc,7,1
drainage mattress overflowing corridor cupboard,Hostels,Low,synth_highacc,1,1
email antivirus sending freeze processor,IT Support,Low,synth_highacc,0,1
crack switch brick hole mopping,Maintenance,Medium,synth_highacc,4,0
valve gutter hinge floor repair,Maintenance,Low,synth_highacc,4,1
curtain detergent damaged heating expensive,Hostels,Low,synth_highacc,1,1
notebook assignment project curriculum topic,Academics,Medium,synth_highacc,2,0
broken main door lock in block c room 214 the latch on my room door snapped this morning and i cannot lock it from the outside i have expensive lab equipment inside and a lecture to attend please send maintenance to replace the lock immediately as i cannot leave my belongings unsecured,Hostels,High,complaint_triage,1,2
workshop final material project syllabus,Academics,Low,synth_highacc,2,1
software projector crashing update printer,IT Support,Low,synth_highacc,0,1
alcohol harrash consumption accused steals,Security / Discipline,High,synth_highacc,6,2
enrollment rejected confirmed requested submission,Administration,Medium,synth_highacc,7,0
cloud configure sync desktop vpn,IT Support,High,synth_highacc,0,2
i accidentally clicked withdraw from university instead of withdraw from course i need this undone immediately before my visa is revoked and i m forced to leave the country,Administration,High,complaint_triage,7,2
exam mentor timetable grading practical,Academics,Low,synth_highacc,2,1
valve gutter fix tile exposed,Maintenance,Medium,synth_highacc,4,0
request for better weather stripping on the balcony door during the rain yesterday water seeped under the door and soaked my rug a simple rubber strip at the bottom of the door would prevent this from happening again,Maintenance,Medium,complaint_triage,4,0
staircase shampoo laundry laundry corridor,Hostels,High,synth_highacc,1,2
verification bonafide pending letterhead certificate,Administration,Low,synth_highacc,7,1
router cable rebooting mouse cache,IT Support,Medium,synth_highacc,0,0
internship viva opportunity subject scholar,Academics,Low,synth_highacc,2,1
volume index missing available ebook,Library,Medium,synth_highacc,8,0
stale meal egg fresh pickle,Canteen,High,synth_highacc,9,2
admission application form examination regulation,Administration,Medium,synth_highacc,7,0
bank application transfer gst debit,Fees / Finance,Medium,synth_highacc,3,0
salad fresh salad sauce queue,Canteen,High,synth_highacc,9,2
i was just involved in a fender bender near the main gate the other driver is being very aggressive and refusing to show me their insurance i feel threatened by their behavior,Security / Discipline,Medium,complaint_triage,6,0
workshop tutorial registration textbook viva,Academics,Low,synth_highacc,2,1
missing mess off refund from the previous break i stayed home for a month during the holidays and filed the paperwork but the credit isn t showing i need that 3 000 to pay for my current month s food bill or i ll be barred from the mess hall tonight,Fees / Finance,High,complaint_triage,3,2
result missing published textbook teacher,Academics,Low,synth_highacc,2,1
index scan page counter print,Library,High,synth_highacc,8,2
report overdue submission delay thesis,Academics,Medium,synth_highacc,2,0
assignment answer deadline homework practical,Academics,High,synth_highacc,2,2
print desk queue shelf print,Library,Low,synth_highacc,8,1
vehicle horn horn parking bus,Transport,Medium,synth_highacc,5,0
configure freeze setup portal cloud,IT Support,High,synth_highacc,0,2
mentor textbook guidance thesis delayed,Academics,Low,synth_highacc,2,1
medical emergency and elevator failure in the high rise block a student has fainted on the 8th floor and the only working lift has just jammed we cannot carry them down the stairs safely please get the lift technician and the campus ambulance to the site,Hostels,High,complaint_triage,1,2
print scan black fine zone,Library,Medium,synth_highacc,8,0
wrong question paper distributed during the current minor exam we are sitting in the hall for theory of computation but the paper provided is for compiler design the invigilator is not allowing us to leave or talk this is wasting our limited time and causing immense stress someone from the academics cell needs to bring the correct papers now,Academics,High,complaint_triage,2,2
patrol hostel drugs investigate case,Security / Discipline,Low,synth_highacc,6,1
wifi monitor fail dropping latency,IT Support,Low,synth_highacc,0,1
egg pickle spoil daal coffee,Canteen,Low,synth_highacc,9,1
fund budget outstanding payment deposit,Fees / Finance,Medium,synth_highacc,3,0
document processing submission rejected,Administration,High,synth_highacc,7,2
mopping stair cleaning garbage fused,Maintenance,Low,synth_highacc,4,1
roommate mattress towel heater,Hostels,Medium,synth_highacc,1,0
subject overdue curriculum topic professor,Academics,Medium,synth_highacc,2,0
ragging accused stopped stolen robbery,Security / Discipline,Medium,synth_highacc,6,0
refund fee delayed fund tax,Fees / Finance,High,synth_highacc,3,2
pipeline maintenance leakage mopping fused,Maintenance,Low,synth_highacc,4,1
receipt finance generated credit tax,Fees / Finance,Low,synth_highacc,3,1
cable bug loose freeze upload,IT Support,High,synth_highacc,0,2
sexual threaten harrash environment report,Security / Discipline,Low,synth_highacc,6,1
procedure hostel lengthy status submission,Administration,Low,synth_highacc,7,1
my student email has been deactivated without warning i have all my project files and communication with recruiters in that inbox i need access restored immediately,Administration,High,complaint_triage,7,2
battery portal draining rebooting rebooting,IT Support,High,synth_highacc,0,2
bill online incorrect due payable,Fees / Finance,Low,synth_highacc,3,1
towel bunk rough balcony bed,Hostels,Medium,synth_highacc,1,0
concession account waiver reimbursement netbanking,Fees / Finance,High,synth_highacc,3,2
salad egg rotten sauce canteen,Canteen,Low,synth_highacc,9,1
weapon complaint seized raped fir,Security / Discipline,Medium,synth_highacc,6,0
finance deposit section credited payment,Fees / Finance,Low,synth_highacc,3,1
processing pending requested clerk attestation,Administration,High,synth_highacc,7,2
time sync drift on classroom pc clock lags by minutes each day causes meeting join issues please verify ntp source and policy thanks for checking,IT Support,Medium,complaint_triage,0,0
teacher placement revaluation notebook,Academics,Low,synth_highacc,2,1
balcony flush water corridor geyser,Hostels,High,synth_highacc,1,2
chair slipper broken ventilator almirah,Hostels,High,synth_highacc,1,2
mess price quality vegetable kitchen,Canteen,High,synth_highacc,9,2
can the university start accepting international cards for the application fees i have a foreign exchange card from my travel and it would be easier to use that than to keep converting currency for small academic charges,Fees / Finance,Low,complaint_triage,3,1
faculty internship postpone exam assignment,Academics,Medium,synth_highacc,2,0
refund tuition delayed reimbursement balance,Fees / Finance,High,synth_highacc,3,2
the lighting in the back corner of the library is a bit dim for reading a single extra tube light or a stronger bulb in that area would make it a much better spot for focusing on our textbooks,Academics,Low,complaint_triage,2,1
registration approval deadline stamp guideline,Administration,Medium,synth_highacc,7,0
food cook shortage cup pickle,Canteen,Low,synth_highacc,9,1
vehicle overcrowded breakdown petrol tyre,Transport,Low,synth_highacc,5,1
topic paper unclear exam homework,Academics,Low,synth_highacc,2,1
cup meal hygiene glass pickle,Canteen,Medium,synth_highacc,9,0
authentication ip cache bandwidth,IT Support,Low,synth_highacc,0,1
curriculum faculty outdated lesson midterm,Academics,High,synth_highacc,2,2
the link for the online end term viva is not working there are 20 students waiting in the virtual lobby but the external examiner is not present and the link says meeting ended this was our only chance to finish the lab component we need a new link and a status update now,Academics,High,complaint_triage,2,2
wrongful defaulter tag on my student id the system claims i owe 12 000 in library fines and lab breakages from three years ago which is completely false because of this error my final degree is being withheld and i have a visa interview in two days where i must present my original transcripts please clear this ghost balance so i can collect my documents,Fees / Finance,High,complaint_triage,3,2
crack burst wall drill worn,Maintenance,Low,synth_highacc,4,1
pipe replace joint cement pipe,Maintenance,High,synth_highacc,4,2
parking parking full charges helmet,Transport,Low,synth_highacc,5,1
journal rack missing membership desk,Library,High,synth_highacc,8,2
detergent slipper over service balcony,Hostels,High,synth_highacc,1,2
reboot shutdown backup upload usb,IT Support,High,synth_highacc,0,2
reference search desk overdue counter,Library,High,synth_highacc,8,2
attestation status signature procedure document,Administration,Low,synth_highacc,7,1
quiz mentor revaluation professor seminar,Academics,Medium,synth_highacc,2,0
login portal router working monitor,IT Support,High,synth_highacc,0,2
journal rack binding citation stack,Library,Medium,synth_highacc,8,0
return membership reminder photocopy expired,Library,Medium,synth_highacc,8,0
tap corridor dripping hostel ventilator,Hostels,Medium,synth_highacc,1,0
incorrect late fee penalty applied to my account i paid my dues on the 10th which was the deadline but the system recorded it as the 11th and added a 2 000 fine this fine is preventing me from downloading my hall ticket for tomorrow s external viva please remove the penalty and unlock my admit card,Fees / Finance,High,complaint_triage,3,2
shampoo drainage finished hanger locker,Hostels,Medium,synth_highacc,1,0
cable processor loose install bluetooth,IT Support,Medium,synth_highacc,0,0
gear indicator brake cycle brake,Transport,High,synth_highacc,5,2
construction socket debris pane cracked,Maintenance,Medium,synth_highacc,4,0
librarian renew help database card,Library,Low,synth_highacc,8,1
hello my z drive is gone today it was there yesterday i need my files for the 10am meeting please fix this asap i restarted twice and still nothing,IT Support,High,complaint_triage,0,2
renovation damage door construction hole,Maintenance,Medium,synth_highacc,4,0
drugs weapon peddled scam haras,Security / Discipline,High,synth_highacc,6,2
pipeline construction grill fixture plaster,Maintenance,Medium,synth_highacc,4,0
electrician maintenance wiring repairman tile,Maintenance,High,synth_highacc,4,2
waiver account rejected loan reimbursement,Fees / Finance,Medium,synth_highacc,3,0
lesson score difficult workshop seminar,Academics,High,synth_highacc,2,2
cement brick hole wrench ladder,Maintenance,High,synth_highacc,4,2
dean submit approval approval awaiting,Administration,High,synth_highacc,7,2
harassment caught filed stranger investigate,Security / Discipline,Medium,synth_highacc,6,0
wifi vpn hardware dns,IT Support,Low,synth_highacc,0,1
towel exhaust rough fan bunk,Hostels,Medium,synth_highacc,1,0
tease haras sexual sexual scam,Security / Discipline,High,synth_highacc,6,2
gear charges problem meter ticket,Transport,High,synth_highacc,5,2
almanac catalogue almanac bibliography subscription,Library,High,synth_highacc,8,2
registrar registrar approval dean endorse,Administration,High,synth_highacc,7,2
software ethernet ssd update freeze,IT Support,High,synth_highacc,0,2
database newspaper access locate abstract,Library,Low,synth_highacc,8,1
research citation paper search audiobook,Library,Medium,synth_highacc,8,0
registrar seal guideline dean signature,Administration,Medium,synth_highacc,7,0
cup dinner rate glass coffee,Canteen,Low,synth_highacc,9,1
overcharge fork glass water canteen,Canteen,High,synth_highacc,9,2
research author overdue reference citation,Library,High,synth_highacc,8,2
geyser bucket leaking heater warden,Hostels,Medium,synth_highacc,1,0
salad breakfast oil sauce vegetable,Canteen,Medium,synth_highacc,9,0
upload connection ssd protocol error,IT Support,High,synth_highacc,0,2
vandalism tease property abusing violence,Security / Discipline,Low,synth_highacc,6,1
homework workshop thesis project lesson,Academics,Low,synth_highacc,2,1
netbanking scholarship upi netbanking installment,Fees / Finance,Medium,synth_highacc,3,0
curriculum missing outdated absent faculty,Academics,Low,synth_highacc,2,1
valve urgent damaged jammed drain,Maintenance,Medium,synth_highacc,4,0
circular fee clarification document endorse,Administration,Medium,synth_highacc,7,0
canteen drink stale sabzi fresh,Canteen,Low,synth_highacc,9,1
database newspaper access newspaper shelf,Library,Low,synth_highacc,8,1
bunk locker slipper almirah inverter,Hostels,High,synth_highacc,1,2
indicator overcrowded broken fare conductor,Transport,Low,synth_highacc,5,1
harass disrespect molested bully injured,Security / Discipline,Medium,synth_highacc,6,0
flush sink noisy blanket balcony,Hostels,High,synth_highacc,1,2
fiction newspaper available subscription citation,Library,High,synth_highacc,8,2
vegetable chapati taste chicken price,Canteen,Medium,synth_highacc,9,0
renew index overdue fine article,Library,Low,synth_highacc,8,1
canteen spoil egg egg,Canteen,Medium,synth_highacc,9,0
the course evaluation forms are a bit too long if they were simplified to 5 6 key questions more students would likely take the time to provide thoughtful feedback at the end of the semester,Academics,Low,complaint_triage,2,1
harass fir stalking bully working,Security / Discipline,Medium,synth_highacc,6,0
tyre cycle puncture van charges,Transport,Low,synth_highacc,5,1
card catalogue ebook periodical newspaper,Library,Low,synth_highacc,8,1
tax receipt deduction debit debit,Fees / Finance,Low,synth_highacc,3,1
conductor rickshaw behaviour battery tyre,Transport,Medium,synth_highacc,5,0
complaint bully registered attack alcohol,Security / Discipline,High,synth_highacc,6,2
practical assignment missed midterm group,Academics,High,synth_highacc,2,2
the backup generator for the security lights in the dorms didn t kick in during the brief power flicker today if the power goes out for real we will be in total darkness,Security / Discipline,Medium,complaint_triage,6,0
notice submit board seal seal,Administration,Medium,synth_highacc,7,0
renew thesis request reading membership,Library,Medium,synth_highacc,8,0
rice cheap undercook egg oil,Canteen,Low,synth_highacc,9,1
topic marks unclear presentation topic,Academics,Medium,synth_highacc,2,0
scanner hardware detecting login reboot,IT Support,Medium,synth_highacc,0,0
card pending declined penalty processed,Fees / Finance,Low,synth_highacc,3,1
marks project incorrect presentation textbook,Academics,High,synth_highacc,2,2
renovation crack tube construction ladder,Maintenance,High,synth_highacc,4,2
balance reimbursement enquiry statement delayed,Fees / Finance,High,synth_highacc,3,2
deposit remit refund budget finance,Fees / Finance,Medium,synth_highacc,3,0
abstract overdue journal absent absent,Library,Medium,synth_highacc,8,0
seminar workshop postponed faculty absent,Academics,Low,synth_highacc,2,1
endorse missing document procedure signature,Administration,Medium,synth_highacc,7,0
bank late statement arrear payable,Fees / Finance,Low,synth_highacc,3,1
upload antivirus port scanner protocol,IT Support,Low,synth_highacc,0,1
suspicious steals cybercrime stranger raped,Security / Discipline,Medium,synth_highacc,6,0
battery shuttle dead schedule stop,Transport,Low,synth_highacc,5,1
scheduled script misses run when laptop sleeps task is set for 3 a m local time if the laptop sleeps it never catches up wake the computer seems ineffective is there a recommended policy for this could this run on a server instead looking for reliability not urgent thanks for best practice guidance,IT Support,Low,complaint_triage,0,1
cycle bicycle clutch license headlight,Transport,High,synth_highacc,5,2
registration document deadline letterhead pending,Administration,Low,synth_highacc,7,1
balance stipend enquiry credit arrear,Fees / Finance,Low,synth_highacc,3,1
presentation missing evaluated workshop missing,Academics,High,synth_highacc,2,2
answer assignment key postpone notebook,Academics,Low,synth_highacc,2,1
statement tax account credited invoice,Fees / Finance,Low,synth_highacc,3,1
photocopy librarian charges section citation,Library,Medium,synth_highacc,8,0
construction cleaning noise exposed roof,Maintenance,Low,synth_highacc,4,1
horn helmet not bus pickup,Transport,High,synth_highacc,5,2
pillow exhaust flat inverter sink,Hostels,Medium,synth_highacc,1,0
i cannot download my hall ticket for tomorrow s exam,Academics,High,query_test,2,2
harass camera accused bully tease,Security / Discipline,Medium,synth_highacc,6,0
carpenter plaster fix leak handle,Maintenance,Medium,synth_highacc,4,0
curtain bed laundry geyser hostel,Hostels,Low,synth_highacc,1,1
snack drink items fork daal,Canteen,Medium,synth_highacc,9,0
interest budget rate account bank,Fees / Finance,Medium,synth_highacc,3,0
motherboard wlan processor email keyboard,IT Support,Medium,synth_highacc,0,0
paint urgent colour wrench floor,Maintenance,Low,synth_highacc,4,1
cook mess milk curry quality,Canteen,High,synth_highacc,9,2
inverter ventilator backup staircase cotton,Hostels,Low,synth_highacc,1,1
quiz answer placement assignment schedule,Academics,High,synth_highacc,2,2
curtain bucket damaged sink stinking,Hostels,High,synth_highacc,1,2
workshop final degree tutorial workshop,Academics,Low,synth_highacc,2,1
diploma grade verification tutorial thesis,Academics,High,synth_highacc,2,2
stranger fir entry case teasing,Security / Discipline,Low,synth_highacc,6,1
curtain pillow damaged pillow table,Hostels,Medium,synth_highacc,1,0
rotten vegetable mess spoil sabzi,Canteen,High,synth_highacc,9,2
drink worth food juice bill,Canteen,Medium,synth_highacc,9,0
tile mopping broken drain lock,Maintenance,High,synth_highacc,4,2
shelf rack bibliography borrow zone,Library,Medium,synth_highacc,8,0
homework timetable lecture project curriculum,Academics,Medium,synth_highacc,2,0
penalty subscription publisher membership volume,Library,Medium,synth_highacc,8,0
letterhead regulation affidavit official approval,Administration,High,synth_highacc,7,2
professor viva subject lecture viva,Academics,Medium,synth_highacc,2,0
degree tutorial delayed diploma overdue,Academics,Medium,synth_highacc,2,0
driver tyre rash brake taxi,Transport,Low,synth_highacc,5,1
toilet mosquito blocked mosquito slipper,Hostels,Medium,synth_highacc,1,0
lecture textbook cancelled degree quiz,Academics,Low,synth_highacc,2,1
chapati queue hard price hygiene,Canteen,Medium,synth_highacc,9,0
return scan reminder overdue rack,Library,Low,synth_highacc,8,1
evidence working collected fraud incident,Security / Discipline,Low,synth_highacc,6,1
interest transaction fee waiver netbanking,Fees / Finance,High,synth_highacc,3,2
transaction card failed account deduction,Fees / Finance,High,synth_highacc,3,2
schedule overcrowded weekend mandatory clutch,Transport,High,synth_highacc,5,2
paint plaster electrician pane door,Maintenance,High,synth_highacc,4,2
authentication connection down software error,IT Support,Medium,synth_highacc,0,0
request for more coat hooks in the individual study carrels currently there is nowhere to hang a jacket or a bag so they end up on the floor adding two small hooks to each booth would be a very helpful upgrade,Maintenance,Low,complaint_triage,4,1
abuse report verbal sexually steal,Security / Discipline,High,synth_highacc,6,2
sexually violence teasing accused victim,Security / Discipline,High,synth_highacc,6,2
print thesis black card periodical,Library,High,synth_highacc,8,2
vpn server keyboard server mouse,IT Support,Medium,synth_highacc,0,0
shuttle cycle cancelled tyre van,Transport,High,synth_highacc,5,2
borrow borrow period card expired,Library,High,synth_highacc,8,2
numberplate license missing shuttle taxi,Transport,Low,synth_highacc,5,1
fan water speed geyser roommate,Hostels,Low,synth_highacc,1,1
theft assault suspicious hostel,Security / Discipline,Low,synth_highacc,6,1
clerk enrollment bonafide admission download,Administration,Low,synth_highacc,7,1
hostel hostel gate fan stinking,Hostels,Low,synth_highacc,1,1
heater roommate element cotton cupboard,Hostels,Low,synth_highacc,1,1
roof door leak drain stair,Maintenance,Low,synth_highacc,4,1
diesel indicator petrol tyre gear,Transport,Low,synth_highacc,5,1
floor replace slippery wire crack,Maintenance,High,synth_highacc,4,2
snack overcharge items cup tea,Canteen,High,synth_highacc,9,2
abuse case steals threaten fraud,Security / Discipline,Low,synth_highacc,6,1
index zone page publisher periodical,Library,Low,synth_highacc,8,1
brake clutch taillight horn taxi,Transport,Low,synth_highacc,5,1
complaint rape registered arrest rape,Security / Discipline,High,synth_highacc,6,2
danger steal warning threatened abuse,Security / Discipline,Medium,synth_highacc,6,0
